OTU,Sample,Abundance,ID,Day,Type,Sites,Treatment,Treatment1,Treatment2,Group,Domain,Phylum,Class,Order,Family,Genus,Species,taxa_OTU,order_OTU
EU881129.1.1480,D14.07,20,D14.07,14,DNA,D14(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D14.06,17,D14.06,14,DNA,D14(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D14.03,14,D14.03,14,DNA,D14(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D14.04,11,D14.04,14,DNA,D14(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D21.10,80,D21.10,21,DNA,D21(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D21.11,66,D21.11,21,DNA,D21(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D21.16,58,D21.16,21,DNA,D21(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D21.09,44,D21.09,21,DNA,D21(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D21.08,30,D21.08,21,DNA,D21(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D21.04,23,D21.04,21,DNA,D21(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D21.01,22,D21.01,21,DNA,D21(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D35.06,38,D35.06,35,DNA,D35(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D35.07,26,D35.07,35,DNA,D35(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D35.01,18,D35.01,35,DNA,D35(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D35.05,12,D35.05,35,DNA,D35(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D35.03,7,D35.03,35,DNA,D35(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D35.02,4,D35.02,35,DNA,D35(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D63.09,69,D63.09,63,DNA,D63(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D63.10,43,D63.10,63,DNA,D63(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D63.05,39,D63.05,63,DNA,D63(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D63.14,39,D63.14,63,DNA,D63(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D63.13,38,D63.13,63,DNA,D63(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D63.07,34,D63.07,63,DNA,D63(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D63.06,31,D63.06,63,DNA,D63(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D63.11,28,D63.11,63,DNA,D63(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D63.15,23,D63.15,63,DNA,D63(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D63.01,17,D63.01,63,DNA,D63(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D63.02,16,D63.02,63,DNA,D63(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D63.03,10,D63.03,63,DNA,D63(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
HM061888.1.1473,D0.10,186,D0.10,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D0.15,181,D0.15,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D0.11,174,D0.11,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D0.02,172,D0.02,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D0.03,160,D0.03,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D0.14,152,D0.14,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D0.13,144,D0.13,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D0.09,135,D0.09,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D0.07,135,D0.07,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D0.08,116,D0.08,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D0.01,116,D0.01,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D0.05,113,D0.05,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D7.11,243,D7.11,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D7.09,208,D7.09,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D7.15,194,D7.15,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D7.10,186,D7.10,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D7.13,180,D7.13,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D7.14,175,D7.14,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D7.02,88,D7.02,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D7.03,86,D7.03,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D7.01,75,D7.01,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D7.08,43,D7.08,7,DNA,D7(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D14.03,84,D14.03,14,DNA,D14(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D14.02,66,D14.02,14,DNA,D14(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D14.04,48,D14.04,14,DNA,D14(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D14.06,36,D14.06,14,DNA,D14(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D14.08,30,D14.08,14,DNA,D14(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D14.07,28,D14.07,14,DNA,D14(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D21.11,209,D21.11,21,DNA,D21(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D21.09,196,D21.09,21,DNA,D21(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D21.10,171,D21.10,21,DNA,D21(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D21.16,130,D21.16,21,DNA,D21(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D21.04,97,D21.04,21,DNA,D21(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D21.01,43,D21.01,21,DNA,D21(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D21.08,33,D21.08,21,DNA,D21(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D35.01,35,D35.01,35,DNA,D35(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D35.07,23,D35.07,35,DNA,D35(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D35.03,22,D35.03,35,DNA,D35(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D35.02,16,D35.02,35,DNA,D35(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D35.05,13,D35.05,35,DNA,D35(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D35.06,9,D35.06,35,DNA,D35(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D63.11,166,D63.11,63,DNA,D63(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
HM061888.1.1473,D63.15,164,D63.15,63,DNA,D63(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteria,D_3__Subgroup 6,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium,HM061888.1.1473,30: c_Acidobacteria|f_SG6
